timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
47 1 16 0.3950777480619556 0.0049222519380444085
53 84 96 0.398027974877841 0.001972025122159049
54 8 43 0.399371555759383 6.284442406170321E-4
54 14 68 0.3965607349146401 0.0034392650853599105
59 17 52 0.39579966286500295 0.0042003371349970675
62 61 78 0.39118871145729833 0.00881128854270169
63 61 78 0.39118871145729833 0.00881128854270169
66 47 76 0.3919322273833643 0.008067772616635716
69 29 84 0.3993058718460713 6.941281539287192E-4
94 22 80 0.399295080437683 7.049195623169968E-4
106 93 94 0.39917203947224816 8.279605277518587E-4
116 9 64 0.3968081724336997 0.0031918275663003204
129 4 64 0.3980191355914488 0.0019808644085512195
157 16 95 0.3922817808937853 0.00771821910621473
158 16 95 0.3922817808937853 0.00771821910621473
167 22 33 0.39436667887771776 0.005633321122282264
168 22 33 0.39436667887771776 0.005633321122282264
177 4 42 0.3919145148135088 0.008085485186491215
199 68 91 0.39693352623822176 0.0030664737617782656
210 62 88 0.3992701004827726 7.298995172274059E-4
246 6 25 0.39577407765856143 0.004225922341438593
247 6 25 0.39577407765856143 0.004225922341438593
253 25 61 0.3918205410534111 0.008179458946588947
253 48 95 0.3943653171647295 0.005634682835270521
254 8 30 0.3947802256941498 0.005219774305850244
254 25 61 0.3918205410534111 0.008179458946588947
254 49 63 0.3905980560838224 0.009401943916177602
272 26 88 0.3999403173107613 5.9682689238726994E-5
272 43 100 0.3950367745551062 0.004963225444893804
305 70 88 0.39535103399072724 0.004648966009272781
316 62 91 0.39644095802377793 0.003559041976222088
322 3 57 0.39181663289513335 0.008183367104866668
332 13 84 0.39793663675856505 0.002063363241434968
340 44 71 0.3996764765213035 3.235234786965191E-4
420 40 63 0.39830911964393334 0.0016908803560666819
443 67 88 0.3932586439365436 0.0067413560634564385
470 39 85 0.39907024432701504 9.297556729849776E-4
474 79 84 0.3896489078673573 0.010351092132642736
518 50 60 0.3992461235115811 7.538764884189031E-4
519 50 60 0.3992461235115811 7.538764884189031E-4
522 16 81 0.39996410931348997 3.589068651005389E-5
575 40 98 0.3941108965181343 0.005889103481865721
589 7 37 0.39672723507247665 0.003272764927523375
617 53 78 0.3981233175589002 0.0018766824410998417
618 35 52 0.3950781547077626 0.004921845292237437
659 33 92 0.3998849163102109 1.1508368978913053E-4
660 33 92 0.3998849163102109 1.1508368978913053E-4
669 5 50 0.3923956998865832 0.00760430011341684
670 16 18 0.39038931513202724 0.009610684867972785
671 16 18 0.39038931513202724 0.009610684867972785
681 14 81 0.39153873776809905 0.008461262231900968
685 1 38 0.3976669524401457 0.0023330475598543066
687 14 22 0.39378058015851436 0.006219419841485663
706 25 88 0.39992547524302335 7.452475697666827E-5
714 81 98 0.39710132916151697 0.002898670838483053
738 17 86 0.39042167016227197 0.00957832983772805
783 24 49 0.3885439865294082 0.01145601347059183
816 53 75 0.39728195790997045 0.002718042090029571
849 12 73 0.3957096262197354 0.004290373780264645
849 88 96 0.3927892181610041 0.007210781838995928
855 6 73 0.39767779679373144 0.0023222032062685805
860 5 59 0.39731884988234883 0.0026811501176511876
880 14 69 0.39359817896951893 0.006401821030481092
938 91 100 0.399253524706488 7.464752935120167E-4
963 29 43 0.3905927075991751 0.00940729240082494
973 41 99 0.3918317177870441 0.008168282212955902
1007 26 30 0.39862677940697 0.0013732205930300223
1008 39 93 0.3973340560435767 0.0026659439564233334
1045 29 83 0.3946021473607175 0.005397852639282497
1046 58 83 0.39582215048509684 0.004177849514903187
1047 58 83 0.39582215048509684 0.004177849514903187
1055 55 78 0.399694853932539 3.0514606746101514E-4
1111 14 77 0.39411620287917865 0.005883797120821377
1119 63 79 0.39699063053690004 0.0030093694630999868
1120 63 79 0.39699063053690004 0.0030093694630999868
