timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
36 62 74 0.3933274377800956 0.006672562219904421
41 25 39 0.38844791756069824 0.01155208243930178
42 62 97 0.3884645352283614 0.011535464771638637
68 8 56 0.3982125640053438 0.0017874359946561946
76 77 93 0.39855636843188 0.0014436315681199963
77 28 69 0.3896010511554549 0.01039894884454512
77 77 93 0.39855636843188 0.0014436315681199963
82 52 73 0.3917513346407129 0.008248665359287144
87 15 76 0.3990243710705197 9.756289294803322E-4
136 39 99 0.39627297100525427 0.0037270289947457513
142 72 78 0.3926533341064028 0.007346665893597226
143 25 82 0.3993568426381858 6.43157361814195E-4
144 17 94 0.3988365284921225 0.0011634715078775448
145 72 78 0.39352817822966857 0.006471821770331454
149 25 45 0.39331738958898493 0.006682610411015089
150 25 45 0.39331738958898493 0.006682610411015089
151 39 58 0.3988759984528041 0.0011240015471959408
156 7 33 0.3962109477441448 0.003789052255855241
159 7 37 0.3906396880618203 0.00936031193817971
160 1 89 0.39999176832680455 8.231673195469025E-6
170 23 89 0.3907428045766028 0.009257195423397202
171 1 42 0.3945485921229854 0.005451407877014647
173 14 71 0.3952616477356286 0.004738352264371415
180 1 77 0.3995313522909977 4.6864770900234554E-4
185 5 40 0.3998533148246344 1.4668517536564618E-4
186 5 40 0.3998533148246344 1.4668517536564618E-4
190 38 90 0.39618001821991 0.0038199817800900204
191 34 90 0.3931725764643494 0.006827423535650634
192 63 68 0.3928363197540382 0.007163680245961812
193 63 68 0.3928363197540382 0.007163680245961812
200 21 63 0.39866079341398086 0.0013392065860191593
210 47 56 0.39370676922707454 0.006293230772925484
211 47 56 0.39370676922707454 0.006293230772925484
215 49 81 0.39848369208698503 0.0015163079130149915
216 54 64 0.3941809022642871 0.00581909773571293
224 79 81 0.3922915151616766 0.007708484838323426
229 64 88 0.3962017178900651 0.003798282109934936
230 57 61 0.39451554360220076 0.005484456397799264
231 57 61 0.39451554360220076 0.005484456397799264
232 61 88 0.3905592696002311 0.009440730399768948
236 3 51 0.39401419543708704 0.0059858045629129775
237 3 51 0.39401419543708704 0.0059858045629129775
238 3 51 0.39401419543708704 0.0059858045629129775
241 27 32 0.39839057349869816 0.0016094265013018583
258 5 70 0.39027219277786895 0.009727807222131069
264 2 41 0.3899560740731362 0.010043925926863817
265 2 41 0.3899560740731362 0.010043925926863817
266 12 24 0.39284037631167584 0.007159623688324179
267 12 24 0.39284037631167584 0.007159623688324179
268 12 24 0.39284037631167584 0.007159623688324179
272 39 70 0.3978854620959713 0.0021145379040287127
273 2 23 0.39921958901437854 7.804109856214825E-4
273 2 52 0.3940585226474655 0.00594147735253453
273 12 24 0.3932507019738373 0.006749298026162698
274 2 52 0.3940585226474655 0.00594147735253453
274 12 24 0.3932507019738373 0.006749298026162698
276 12 46 0.393250522702676 0.0067494772973240025
277 25 71 0.39701778541873634 0.002982214581263687
277 28 83 0.39702535259802285 0.0029746474019771707
283 74 98 0.39413260191748417 0.005867398082515851
284 13 39 0.3927170910519463 0.0072829089480537235
284 74 98 0.39413260191748417 0.005867398082515851
285 74 98 0.39413260191748417 0.005867398082515851
286 74 98 0.39413260191748417 0.005867398082515851
287 74 98 0.39413260191748417 0.005867398082515851
288 74 98 0.39413260191748417 0.005867398082515851
289 74 98 0.39413260191748417 0.005867398082515851
293 97 100 0.39751442652195174 0.0024855734780482863
294 97 100 0.39751442652195174 0.0024855734780482863
318 41 79 0.3939081442530419 0.006091855746958141
319 41 79 0.3939081442530419 0.006091855746958141
320 41 79 0.3939081442530419 0.006091855746958141
345 46 74 0.3975437008030163 0.0024562991969837022
345 97 100 0.39511852792089874 0.004881472079101279
346 46 74 0.3975437008030163 0.0024562991969837022
355 22 79 0.39355752070613675 0.006442479293863268
356 22 79 0.39355752070613675 0.006442479293863268
370 62 70 0.39326797188636176 0.0067320281136382665
371 62 70 0.39326797188636176 0.0067320281136382665
372 62 70 0.39326797188636176 0.0067320281136382665
373 62 70 0.39326797188636176 0.0067320281136382665
374 62 70 0.39326797188636176 0.0067320281136382665
375 7 79 0.39158019822397727 0.00841980177602275
375 62 70 0.39326797188636176 0.0067320281136382665
375 79 80 0.38926834142008687 0.01073165857991315
376 28 79 0.39900999141794313 9.900085820568894E-4
376 62 70 0.39326797188636176 0.0067320281136382665
376 79 80 0.39676151448568336 0.003238485514316658
387 72 82 0.39482009171833005 0.005179908281669976
388 72 82 0.39482009171833005 0.005179908281669976
389 72 82 0.39482009171833005 0.005179908281669976
390 72 82 0.39482009171833005 0.005179908281669976
391 72 82 0.39482009171833005 0.005179908281669976
392 62 70 0.3967367505134716 0.0032632494865283967
392 72 82 0.39482009171833005 0.005179908281669976
393 62 70 0.3967367505134716 0.0032632494865283967
394 62 70 0.3967367505134716 0.0032632494865283967
395 62 70 0.3967367505134716 0.0032632494865283967
396 62 70 0.3967367505134716 0.0032632494865283967
397 62 70 0.3967367505134716 0.0032632494865283967
398 22 24 0.394704189521937 0.0052958104780630455
398 24 74 0.3927337118757122 0.007266288124287812
398 62 70 0.3967367505134716 0.0032632494865283967
399 4 82 0.39302272033774976 0.0069772796622502575
399 62 70 0.3967367505134716 0.0032632494865283967
400 25 74 0.39808393142299237 0.0019160685770076569
400 62 70 0.3967367505134716 0.0032632494865283967
401 62 70 0.3967367505134716 0.0032632494865283967
402 62 70 0.3967367505134716 0.0032632494865283967
403 62 70 0.3967367505134716 0.0032632494865283967
403 83 97 0.3995438475453647 4.5615245463531684E-4
404 62 70 0.3967367505134716 0.0032632494865283967
405 62 70 0.3967367505134716 0.0032632494865283967
406 62 70 0.3967367505134716 0.0032632494865283967
407 62 70 0.3967367505134716 0.0032632494865283967
408 62 70 0.3967367505134716 0.0032632494865283967
409 62 70 0.3967367505134716 0.0032632494865283967
410 62 70 0.3967367505134716 0.0032632494865283967
411 62 70 0.3967367505134716 0.0032632494865283967
412 62 70 0.3967367505134716 0.0032632494865283967
413 62 70 0.3967367505134716 0.0032632494865283967
414 62 70 0.3967367505134716 0.0032632494865283967
415 62 70 0.3967367505134716 0.0032632494865283967
416 62 70 0.3967367505134716 0.0032632494865283967
417 62 70 0.3967367505134716 0.0032632494865283967
418 62 70 0.3967367505134716 0.0032632494865283967
419 62 70 0.3967367505134716 0.0032632494865283967
420 62 70 0.3967367505134716 0.0032632494865283967
421 62 70 0.3967367505134716 0.0032632494865283967
422 62 70 0.3967367505134716 0.0032632494865283967
423 62 70 0.3967367505134716 0.0032632494865283967
424 62 70 0.3967367505134716 0.0032632494865283967
425 62 70 0.3967367505134716 0.0032632494865283967
426 62 70 0.3967367505134716 0.0032632494865283967
427 62 70 0.3967367505134716 0.0032632494865283967
