timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
25 27 81 0.394531881348519 0.005468118651481002
31 3 24 0.3999657175972065 3.428240279351735E-5
40 62 66 0.39434929533768676 0.005650704662313266
54 66 80 0.3924200086006339 0.007579991399366104
64 33 82 0.39122372253443366 0.008776277465566362
65 1 83 0.39277713081518834 0.007222869184811687
65 29 79 0.39414054211267063 0.005859457887329389
67 16 93 0.3914610026277469 0.00853899737225311
72 30 37 0.39587167778911736 0.004128322210882662
81 15 81 0.3920284645683123 0.007971535431687715
88 55 61 0.3982008647752491 0.0017991352247509473
89 55 61 0.3982008647752491 0.0017991352247509473
95 73 77 0.3943020383281896 0.005697961671810414
96 83 85 0.39247777333931777 0.007522226660682252
99 77 80 0.39569020618504075 0.004309793814959273
101 14 99 0.39370626356799715 0.006293736432002872
102 14 99 0.39370626356799715 0.006293736432002872
146 45 63 0.3945244538304801 0.005475546169519896
146 49 73 0.39199260711462147 0.00800739288537855
147 62 74 0.3995801666634983 4.1983333650169596E-4
150 7 77 0.396995401554097 0.003004598445903006
156 50 90 0.39929603145826104 7.039685417389863E-4
160 29 63 0.38925077786347134 0.01074922213652868
161 29 63 0.38925077786347134 0.01074922213652868
183 56 68 0.39319171551364446 0.006808284486355565
190 15 79 0.39105726635429144 0.008942733645708578
191 17 44 0.39073342719364124 0.009266572806358786
192 17 44 0.39073342719364124 0.009266572806358786
199 63 68 0.3899672689053571 0.010032731094642922
206 44 87 0.39259770223693685 0.00740229776306317
231 75 82 0.39168079418378443 0.008319205816215591
232 75 82 0.39168079418378443 0.008319205816215591
237 66 85 0.39425038910550186 0.005749610894498158
256 5 62 0.3909516399814901 0.009048360018509949
257 5 62 0.3909516399814901 0.009048360018509949
258 2 74 0.395767743768226 0.004232256231774034
269 11 33 0.38863611284006205 0.011363887159937969
298 10 70 0.39008327864266334 0.009916721357336677
300 22 86 0.39843769605865353 0.0015623039413464879
304 7 50 0.39133923303149687 0.008660766968503153
312 3 53 0.39567340443112603 0.004326595568873992
315 80 87 0.390715068402062 0.009284931597938029
324 76 99 0.39723942027634435 0.002760579723655676
337 57 63 0.3987440674713557 0.0012559325286443102
426 35 85 0.39299447738276333 0.0070055226172366925
427 35 85 0.39299447738276333 0.0070055226172366925
430 18 25 0.39809337955760726 0.001906620442392759
435 36 65 0.39622112979599294 0.0037788702040070787
462 6 20 0.3942845823296023 0.005715417670397738
553 10 90 0.3960665774085125 0.003933422591487545
554 27 29 0.394764930052764 0.0052350699472360485
561 51 67 0.3952982721335196 0.004701727866480432
586 11 58 0.3952318907986262 0.004768109201373827
600 42 97 0.39519031210133415 0.004809687898665871
622 2 12 0.3993930088687625 6.06991131237522E-4
623 10 76 0.3900284310053307 0.009971568994669333
625 26 62 0.39471446115273967 0.0052855388472603515
627 18 51 0.3940272404723986 0.005972759527601401
633 4 70 0.3978426242313924 0.002157375768607639
640 36 51 0.38970317046688463 0.010296829533115393
641 36 51 0.38970317046688463 0.010296829533115393
669 55 56 0.3959421404453846 0.004057859554615406
674 50 57 0.3989893464283068 0.0010106535716932208
675 78 96 0.395873185010161 0.004126814989839023
715 41 96 0.39184710457502525 0.008152895424974771
732 85 95 0.39835974495968585 0.0016402550403141758
739 40 84 0.39315563516370466 0.006844364836295358
761 17 65 0.3929301634015129 0.007069836598487145
775 15 21 0.3968559900084726 0.003144009991527419
783 42 81 0.388990122412467 0.011009877587533023
784 42 81 0.388990122412467 0.011009877587533023
805 32 99 0.3987400049344661 0.0012599950655339254
813 1 18 0.39773288321072303 0.0022671167892769906
823 48 74 0.3981321751227704 0.0018678248772296402
838 17 86 0.3945607556630298 0.005439244336970239
887 24 64 0.3905956467910616 0.009404353208938399
888 30 72 0.39754251040791844 0.0024574895920815854
888 63 64 0.3984563264759196 0.0015436735240804134
889 63 64 0.3984563264759196 0.0015436735240804134
903 93 98 0.39548094410159174 0.004519055898408286
906 20 76 0.3988007232193159 0.0011992767806840998
930 36 62 0.3921053906850541 0.0078946093149459
959 49 95 0.39362710931605915 0.006372890683940868
1001 40 85 0.3898308505794749 0.010169149420525103
1002 40 85 0.3898308505794749 0.010169149420525103
1020 16 48 0.3945970861113784 0.00540291388862163
1119 73 93 0.3958002523755928 0.004199747624407224
1141 76 86 0.3993687261855377 6.312738144623187E-4
1167 17 42 0.3958890102025111 0.004110989797488918
1169 57 87 0.39151144573445895 0.00848855426554107
1170 57 87 0.39151144573445895 0.00848855426554107
1179 26 65 0.3970237802082424 0.002976219791757606
1181 86 87 0.3921414488536531 0.007858551146346926
1192 24 83 0.3972583033700115 0.0027416966299885215
1192 39 54 0.38931482837029235 0.010685171629707668
1205 67 85 0.3964876048416586 0.003512395158341397
1298 57 96 0.39542680620267323 0.004573193797326791
1298 64 100 0.3963943547408324 0.0036056452591676225
1335 28 45 0.3993145043778844 6.854956221156172E-4
1353 18 72 0.39129223990781137 0.008707760092188654
1357 26 86 0.3987642031822232 0.001235796817776802
1378 12 82 0.39870211846728665 0.0012978815327133741
1393 12 78 0.39102600812378474 0.008973991876215281
1409 5 51 0.3976455389792792 0.002354461020720844
1418 33 44 0.39107946598681426 0.008920534013185766
1469 59 93 0.3986145954048323 0.0013854045951677274
1474 44 62 0.39304500173346857 0.006954998266531454
1507 49 89 0.3995680176393099 4.3198236069014184E-4
1519 2 5 0.3969746365200793 0.0030253634799207174
1527 36 83 0.3931419157421454 0.006858084257854613
1528 36 83 0.3931419157421454 0.006858084257854613
1529 26 51 0.39443229775857747 0.005567702241422556
1531 1 48 0.39092316326264953 0.009076836737350491
1553 37 91 0.39836399283894297 0.0016360071610570515
1576 38 43 0.3902252396380188 0.009774760361981216
1577 31 59 0.3933710797225982 0.006628920277401806
1586 51 79 0.3961702590410988 0.0038297409589012066
1586 86 88 0.39376832352372687 0.006231676476273151
1592 9 52 0.3899993448456373 0.010000655154362714
1603 9 87 0.3958786161896386 0.004121383810361423
1607 13 81 0.3983314723930299 0.001668527606970116
1659 42 70 0.3907337691874403 0.009266230812559728
1661 79 92 0.3918313109230321 0.008168689076967939
1669 52 55 0.3895200600099217 0.010479939990078346
1670 52 55 0.3895200600099217 0.010479939990078346
1701 24 52 0.39000961288954206 0.009990387110457966
1709 45 78 0.39347760476167337 0.00652239523832665
1732 2 6 0.39685468786750033 0.003145312132499689
1762 37 77 0.3900599157294659 0.00994008427053411
1794 47 69 0.39912579283748945 8.742071625105763E-4
1806 19 65 0.3906150436663176 0.009384956333682415
1812 56 86 0.39553251346550045 0.004467486534499576
1828 77 87 0.39987179277373586 1.2820722626416536E-4
1841 91 98 0.39416241519846956 0.00583758480153046
1866 4 72 0.3917989689489975 0.008201031051002505
1869 86 88 0.3924535565898121 0.0075464434101878974
