timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
24 45 59 0.39567164609651934 0.004328353903480686
25 45 59 0.39567164609651934 0.004328353903480686
36 1 5 0.39207832745003024 0.007921672549969783
37 43 94 0.3981588741177686 0.001841125882231398
49 34 57 0.3960673470837079 0.003932652916292134
61 18 73 0.39479882236846875 0.005201177631531273
67 72 93 0.39922368774966027 7.763122503397502E-4
68 43 77 0.39359395024581634 0.006406049754183685
68 72 93 0.39922368774966027 7.763122503397502E-4
73 78 82 0.39519295532538096 0.004807044674619065
80 12 22 0.3907818373152306 0.009218162684769438
86 52 88 0.3878983197264553 0.012101680273544746
86 69 70 0.39019363578440863 0.00980636421559139
90 14 19 0.3906953528379323 0.009304647162067747
92 8 88 0.39680462480342155 0.003195375196578476
115 40 93 0.392818419615607 0.007181580384393038
124 13 56 0.3937731792991005 0.006226820700899527
145 95 97 0.39980678316498675 1.932168350132768E-4
146 26 38 0.3944423058111777 0.0055576941888223486
146 95 97 0.39980678316498675 1.932168350132768E-4
155 6 28 0.39759485375055814 0.0024051462494418807
179 11 65 0.39235840061980914 0.007641599380190878
183 1 67 0.396617644686547 0.003382355313453045
184 76 88 0.39935030532884697 6.49694671153056E-4
201 62 97 0.3962705510597884 0.0037294489402115993
203 47 63 0.3928230041356548 0.007176995864345226
206 17 47 0.39617133605465044 0.0038286639453495863
231 34 41 0.3954653630930716 0.004534636906928402
232 34 41 0.3954653630930716 0.004534636906928402
234 34 95 0.39710140938798527 0.002898590612014751
238 12 45 0.3916677166008557 0.008332283399144325
239 16 99 0.39697043536784044 0.003029564632159587
240 16 99 0.39697043536784044 0.003029564632159587
246 63 97 0.3899659340728559 0.01003406592714412
261 55 66 0.39768438976020154 0.0023156102397984824
263 27 90 0.38962390301551425 0.010376096984485772
264 6 90 0.39338847829333845 0.006611521706661572
265 6 90 0.39338847829333845 0.006611521706661572
277 22 59 0.3963354155664721 0.0036645844335279065
283 26 54 0.3967176989726445 0.0032823010273555497
284 18 20 0.3975837833275357 0.002416216672464333
285 18 20 0.3975837833275357 0.002416216672464333
298 20 67 0.3899751261078783 0.0100248738921217
298 29 61 0.39436978377951093 0.005630216220489093
298 29 85 0.39589827756029305 0.004101722439706967
301 17 64 0.39039110021473056 0.009608899785269465
304 17 78 0.3917422460654221 0.00825775393457795
314 43 87 0.3982147616680388 0.001785238331961203
315 68 97 0.39334942273798196 0.006650577262018065
316 74 81 0.39207479528741707 0.007925204712582956
329 31 93 0.39836392308176805 0.0016360769182319768
330 31 93 0.39836392308176805 0.0016360769182319768
333 48 84 0.39569410240593467 0.0043058975940653554
346 54 91 0.39964704731468914 3.529526853108811E-4
347 54 91 0.39964704731468914 3.529526853108811E-4
350 55 92 0.39417089851039167 0.005829101489608357
358 28 91 0.39294503240150647 0.007054967598493556
359 28 91 0.39294503240150647 0.007054967598493556
360 4 83 0.39685746480084294 0.0031425351991570816
363 34 59 0.39842934490228876 0.0015706550977112599
368 36 77 0.3936096174037218 0.006390382596278221
370 56 77 0.39689609867780457 0.003103901322195457
389 32 96 0.3946579048800708 0.005342095119929224
390 90 97 0.3948395085251103 0.005160491474889728
393 21 72 0.3920075360237362 0.007992463976263797
401 7 65 0.39714406355405113 0.0028559364459488923
402 7 65 0.39714406355405113 0.0028559364459488923
403 80 88 0.3978472748648801 0.0021527251351199372
407 14 87 0.39895984769933895 0.001040152300661068
414 11 39 0.3982675833037007 0.0017324166962993104
430 14 17 0.39786025365079514 0.002139746349204885
437 42 64 0.39955864702312394 4.41352976876086E-4
446 48 93 0.39188043859979477 0.008119561400205255
447 33 42 0.39145946231747913 0.008540537682520888
448 63 87 0.39552373449485695 0.004476265505143073
453 48 82 0.3973935499114968 0.0026064500885032427
462 58 81 0.3939722924422982 0.006027707557701822
463 19 82 0.39949757754100135 5.024224589986748E-4
466 25 37 0.39571729586379134 0.0042827041362086815
468 56 76 0.3969445789470771 0.0030554210529229464
473 37 76 0.391281294491638 0.008718705508362012
478 55 56 0.39460200737034984 0.0053979926296501834
480 4 41 0.3922159740733215 0.007784025926678539
482 35 98 0.3989723125307128 0.0010276874692872195
484 16 58 0.395463291393367 0.004536708606633022
485 16 58 0.395463291393367 0.004536708606633022
485 43 99 0.39845460367706637 0.0015453963229336565
486 37 46 0.39108747733525023 0.008912522664749789
486 43 99 0.39845460367706637 0.0015453963229336565
502 32 91 0.39035999368246266 0.009640006317537364
506 34 52 0.39989949122739704 1.0050877260298074E-4
507 34 52 0.39989949122739704 1.0050877260298074E-4
509 57 67 0.39298035039275303 0.007019649607246992
515 29 61 0.3949143341203974 0.00508566587960263
518 51 60 0.39982449378829726 1.7550621170275837E-4
541 21 80 0.39994257479701323 5.742520298679388E-5
547 10 22 0.39974332107546673 2.5667892453329344E-4
548 10 22 0.39974332107546673 2.5667892453329344E-4
551 20 21 0.39695077908801607 0.003049220911983952
556 26 69 0.39700351470326395 0.0029964852967360733
557 2 30 0.397330026260061 0.0026699737399390466
560 11 19 0.3967524502332792 0.003247549766720814
563 17 61 0.39344650395381325 0.006553496046186769
564 17 61 0.39344650395381325 0.006553496046186769
568 48 68 0.39813277717603685 0.0018672228239631772
570 2 45 0.3959868416751645 0.0040131583248355085
571 2 45 0.3959868416751645 0.0040131583248355085
571 26 56 0.3952651693310642 0.004734830668935819
574 90 92 0.390568020771041 0.009431979228958998
581 2 29 0.3948931922429641 0.005106807757035925
581 25 100 0.39218833107719114 0.007811668922808879
581 49 81 0.39609462943897916 0.00390537056102086
584 32 35 0.39399259668016534 0.006007403319834681
586 49 52 0.3982173404323444 0.001782659567655609
587 25 94 0.3978174584267743 0.002182541573225727
589 74 84 0.3995657553913784 4.342446086216256E-4
592 48 69 0.39548854274053724 0.004511457259462781
595 14 42 0.39105203214604395 0.008947967853956074
597 15 48 0.3957339738499945 0.004266026150005542
598 76 93 0.3941614750494961 0.005838524950503909
599 51 100 0.39356011263607976 0.00643988736392026
602 45 81 0.3983778914095149 0.0016221085904851162
603 66 75 0.39637910633468587 0.003620893665314151
603 76 94 0.3981627972239193 0.0018372027760807375
604 76 94 0.3981627972239193 0.0018372027760807375
605 15 74 0.3977840858268293 0.002215914173170741
613 29 62 0.3960523900669007 0.003947609933099339
614 74 94 0.39513438011070195 0.004865619889298067
620 9 94 0.3975551109682624 0.002444889031737618
620 29 94 0.3998867995242899 1.1320047571011793E-4
622 9 29 0.3913705383047036 0.008629461695296436
622 52 58 0.39459107877438393 0.005408921225616092
632 77 98 0.3958532376942079 0.00414676230579214
656 81 99 0.39408863550110146 0.005911364498898564
657 81 99 0.39408863550110146 0.005911364498898564
658 16 79 0.39090362666842904 0.009096373331570984
658 81 99 0.39408863550110146 0.005911364498898564
659 16 79 0.39090362666842904 0.009096373331570984
661 38 98 0.39189270590180686 0.008107294098193163
662 1 54 0.39016837855477576 0.009831621445224259
663 1 54 0.39016837855477576 0.009831621445224259
665 57 81 0.3931314648603436 0.0068685351396564065
666 57 81 0.3931314648603436 0.0068685351396564065
667 37 43 0.3946829043223732 0.0053170956776268374
668 1 37 0.397700161655305 0.0022998383446950488
670 50 57 0.39883569015581266 0.0011643098441873612
675 10 43 0.3986957064182411 0.0013042935817589307
676 59 61 0.39641006308954346 0.0035899369104565593
